tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_2825	MM_RS17555	864	864	864	864	864	864	864	864
unassigned_transcript_2826	MM_RS14000	2136	2136	2136	2136	2136	2136	2136	2136
unassigned_transcript_2827	MM_RS14005	1173	1173	1173	1173	1173	1173	1173	1173
unassigned_transcript_2828	MM_RS14010	1275	1275	1275	1275	1275	1275	1275	1275
unassigned_transcript_2829	MM_RS14015	2532	2532	2532	2532	2532	2532	2532	2532
unassigned_transcript_2830	MM_RS14020	177	177	177	177	177	177	177	177
unassigned_transcript_2831	MM_RS14025	111	111	111	111	111	111	111	111
unassigned_transcript_2832	MM_RS14030	666	666	666	666	666	666	666	666
unassigned_transcript_2833	MM_RS14035	141	141	141	141	141	141	141	141
unassigned_transcript_2834	MM_RS14040	897	897	897	897	897	897	897	897
unassigned_transcript_2835	MM_RS14045	1050	1050	1050	1050	1050	1050	1050	1050
unassigned_transcript_2836	MM_RS14050	342	342	342	342	342	342	342	342
unassigned_transcript_2837	MM_RS14055	849	849	849	849	849	849	849	849
unassigned_transcript_2838	MM_RS14060	1557	1557	1557	1557	1557	1557	1557	1557
unassigned_transcript_2839	MM_RS14065	480	480	480	480	480	480	480	480
unassigned_transcript_2840	MM_RS14070	840	840	840	840	840	840	840	840
unassigned_transcript_2841	MM_RS14075	1455	1455	1455	1455	1455	1455	1455	1455
unassigned_transcript_2842	MM_RS14080	771	771	771	771	771	771	771	771
unassigned_transcript_2843	MM_RS14085	639	639	639	639	639	639	639	639
unassigned_transcript_2844	MM_RS14090	3240	3240	3240	3240	3240	3240	3240	3240
unassigned_transcript_2845	MM_RS14095	129	129	129	129	129	129	129	129
unassigned_transcript_2846	MM_RS14100	336	336	336	336	336	336	336	336
unassigned_transcript_2847	MM_RS14105	2268	2268	2268	2268	2268	2268	2268	2268
unassigned_transcript_2848	MM_RS14110	46.972	46.972	46.972	46.972	46.972	46.972	46.972	46.972
unassigned_transcript_2849	MM_RS19605	29.56	29.56	29.56	29.56	29.56	29.56	29.56	29.56
unassigned_transcript_2850	MM_RS14115	296	296	296	296	296	296	296	296
unassigned_transcript_2851	MM_RS18565	219	219	219	219	219	219	219	219
unassigned_transcript_2852	MM_RS14125	1146	1146	1146	1146	1146	1146	1146	1146
unassigned_transcript_2853	MM_RS14130	1197	1197	1197	1197	1197	1197	1197	1197
unassigned_transcript_2854	MM_RS18570	17.578	17.578	17.578	17.578	17.578	17.578	17.578	17.578
unassigned_transcript_2855	MM_RS14135	312	312	312	312	312	312	312	312
unassigned_transcript_2856	MM_RS14140	1101	1101	1101	1101	1101	1101	1101	1101
unassigned_transcript_2857	MM_RS14145	489	489	489	489	489	489	489	489
unassigned_transcript_2858	MM_RS14150	474	474	474	474	474	474	474	474
unassigned_transcript_2859	MM_RS14155	3057	3057	3057	3057	3057	3057	3057	3057
unassigned_transcript_2860	MM_RS14160	153	153	153	153	153	153	153	153
unassigned_transcript_2861	MM_RS14170	402	402	402	402	402	402	402	402
unassigned_transcript_2862	MM_RS18575	26.238	26.238	26.238	26.238	26.238	26.238	26.238	26.238
unassigned_transcript_2863	MM_RS14175	444	444	444	444	444	444	444	444
unassigned_transcript_2864	MM_RS14180	366	366	366	366	366	366	366	366
unassigned_transcript_2865	MM_RS14185	1071	1071	1071	1071	1071	1071	1071	1071
unassigned_transcript_2866	MM_RS14190	1377	1377	1377	1377	1377	1377	1377	1377
unassigned_transcript_2867	MM_RS14195	945	945	945	945	945	945	945	945
unassigned_transcript_2868	MM_RS17560	2157	2157	2157	2157	2157	2157	2157	2157
unassigned_transcript_2869	MM_RS14205	189	189	189	189	189	189	189	189
unassigned_transcript_2870	MM_RS14210	921	921	921	921	921	921	921	921
unassigned_transcript_2871	MM_RS14215	972	972	972	972	972	972	972	972
unassigned_transcript_2872	MM_RS14220	1104	1104	1104	1104	1104	1104	1104	1104
unassigned_transcript_2873	MM_RS14225	1101	1101	1101	1101	1101	1101	1101	1101
unassigned_transcript_2874	MM_RS14235	2784	2784	2784	2784	2784	2784	2784	2784
unassigned_transcript_2875	MM_RS14240	1371	1371	1371	1371	1371	1371	1371	1371
unassigned_transcript_2876	MM_RS14245	417	417	417	417	417	417	417	417
unassigned_transcript_2877	MM_RS14250	339	339	339	339	339	339	339	339
unassigned_transcript_2878	MM_RS14255	942	942	942	942	942	942	942	942
unassigned_transcript_2879	MM_RS14260	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
unassigned_transcript_2880	MM_RS14265	1206	1206	1206	1206	1206	1206	1206	1206
unassigned_transcript_2881	MM_RS18580	23.321	23.321	23.321	23.321	23.321	23.321	23.321	23.321
unassigned_transcript_2882	MM_RS14275	2145	2145	2145	2145	2145	2145	2145	2145
unassigned_transcript_2883	MM_RS14280	393	393	393	393	393	393	393	393
unassigned_transcript_2884	MM_RS14285	447	447	447	447	447	447	447	447
unassigned_transcript_2885	MM_RS14290	147	147	147	147	147	147	147	147
unassigned_transcript_2886	MM_RS14295	366	366	366	366	366	366	366	366
unassigned_transcript_2887	MM_RS14305	168	168	168	168	168	168	168	168
unassigned_transcript_2888	MM_RS14310	4743	4743	4743	4743	4743	4743	4743	4743
unassigned_transcript_2889	MM_RS14315	441	441	441	441	441	441	441	441
unassigned_transcript_2890	MM_RS19485	15.007	15.007	15.007	15.007	15.007	15.007	15.007	15.007
unassigned_transcript_2891	MM_RS14320	108.001	108.001	108.001	108.001	108.001	108.001	108.001	108.001
unassigned_transcript_2892	MM_RS14325	390	390	390	390	390	390	390	390
unassigned_transcript_2893	MM_RS14330	342	342	342	342	342	342	342	342
unassigned_transcript_2894	MM_RS14335	219	219	219	219	219	219	219	219
unassigned_transcript_2895	MM_RS14340	315	315	315	315	315	315	315	315
unassigned_transcript_2896	MM_RS14345	759	759	759	759	759	759	759	759
unassigned_transcript_2897	MM_RS14350	37.467	37.467	37.467	37.467	37.467	37.467	37.467	37.467
unassigned_transcript_2898	MM_RS14355	168	168	168	168	168	168	168	168
unassigned_transcript_2899	MM_RS14360	1008	1008	1008	1008	1008	1008	1008	1008
unassigned_transcript_2900	MM_RS14365	1830	1830	1830	1830	1830	1830	1830	1830
unassigned_transcript_2901	MM_RS14370	870	870	870	870	870	870	870	870
unassigned_transcript_2902	MM_RS14375	132	132	132	132	132	132	132	132
unassigned_transcript_2903	MM_RS17985	2274	2274	2274	2274	2274	2274	2274	2274
unassigned_transcript_2904	MM_RS14385	336	336	336	336	336	336	336	336
unassigned_transcript_2905	MM_RS14390	753	753	753	753	753	753	753	753
unassigned_transcript_2906	MM_RS14395	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
unassigned_transcript_2907	MM_RS14405	132	132	132	132	132	132	132	132
unassigned_transcript_2908	MM_RS14410	837	837	837	837	837	837	837	837
unassigned_transcript_2909	MM_RS14415	1365	1365	1365	1365	1365	1365	1365	1365
unassigned_transcript_2910	MM_RS14420	732	732	732	732	732	732	732	732
unassigned_transcript_2911	MM_RS14425	42.036	42.036	42.036	42.036	42.036	42.036	42.036	42.036
unassigned_transcript_2912	MM_RS14430	858	858	858	858	858	858	858	858
unassigned_transcript_2913	MM_RS14435	654	654	654	654	654	654	654	654
unassigned_transcript_2914	MM_RS14440	678	678	678	678	678	678	678	678
unassigned_transcript_2915	MM_RS14445	1068	1068	1068	1068	1068	1068	1068	1068
unassigned_transcript_2916	MM_RS14450	336	336	336	336	336	336	336	336
unassigned_transcript_2917	MM_RS18915	20.776	20.776	20.776	20.776	20.776	20.776	20.776	20.776
unassigned_transcript_2918	MM_RS14455	2190	2190	2190	2190	2190	2190	2190	2190
unassigned_transcript_2919	MM_RS18585	26.238	26.238	26.238	26.238	26.238	26.238	26.238	26.238
unassigned_transcript_2920	MM_RS14460	1602	1602	1602	1602	1602	1602	1602	1602
unassigned_transcript_2921	MM_RS14465	891	891	891	891	891	891	891	891
unassigned_transcript_2922	MM_RS14470	420	420	420	420	420	420	420	420
unassigned_transcript_2923	MM_RS14475	540	540	540	540	540	540	540	540
unassigned_transcript_2924	MM_RS14480	687	687	687	687	687	687	687	687
unassigned_transcript_2925	MM_RS14485	525	525	525	525	525	525	525	525
unassigned_transcript_2926	MM_RS14490	426	426	426	426	426	426	426	426
unassigned_transcript_2927	MM_RS14495	876	876	876	876	876	876	876	876
unassigned_transcript_2928	MM_RS14500	759	759	759	759	759	759	759	759
unassigned_transcript_2929	MM_RS14505	585	585	585	585	585	585	585	585
unassigned_transcript_2930	MM_RS18590	31.378	31.378	31.378	31.378	31.378	31.378	31.378	31.378
unassigned_transcript_2931	MM_RS14510	1260	1260	1260	1260	1260	1260	1260	1260
unassigned_transcript_2932	MM_RS14515	315	315	315	315	315	315	315	315
unassigned_transcript_2933	MM_RS14525	360	360	360	360	360	360	360	360
unassigned_transcript_2934	MM_RS14530	1035	1035	1035	1035	1035	1035	1035	1035
unassigned_transcript_2935	MM_RS14535	426	426	426	426	426	426	426	426
unassigned_transcript_2936	MM_RS14540	576	576	576	576	576	576	576	576
unassigned_transcript_2937	MM_RS19250	16.658	16.658	16.658	16.658	16.658	16.658	16.658	16.658
unassigned_transcript_2938	MM_RS14545	1947	1947	1947	1947	1947	1947	1947	1947
unassigned_transcript_2939	MM_RS14550	1368	1368	1368	1368	1368	1368	1368	1368
unassigned_transcript_2940	MM_RS14555	126	126	126	126	126	126	126	126
unassigned_transcript_2941	MM_RS14560	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
unassigned_transcript_2942	MM_RS14565	549	549	549	549	549	549	549	549
unassigned_transcript_2943	MM_RS14570	969	969	969	969	969	969	969	969
unassigned_transcript_2944	MM_RS18600	20.776	20.776	20.776	20.776	20.776	20.776	20.776	20.776
unassigned_transcript_2945	MM_RS14575	699	699	699	699	699	699	699	699
unassigned_transcript_2946	MM_RS14580	642	642	642	642	642	642	642	642
unassigned_transcript_2947	MM_RS14585	477	477	477	477	477	477	477	477
unassigned_transcript_2948	MM_RS14590	1488	1488	1488	1488	1488	1488	1488	1488
unassigned_transcript_2949	MM_RS14595	693	693	693	693	693	693	693	693
unassigned_transcript_2950	MM_RS14600	513	513	513	513	513	513	513	513
unassigned_transcript_2951	MM_RS14605	693	693	693	693	693	693	693	693
unassigned_transcript_2952	MM_RS14610	597	597	597	597	597	597	597	597
unassigned_transcript_2953	MM_RS14615	453	453	453	453	453	453	453	453
unassigned_transcript_2954	MM_RS14620	1689	1689	1689	1689	1689	1689	1689	1689
unassigned_transcript_2955	MM_RS14625	555	555	555	555	555	555	555	555
unassigned_transcript_2956	MM_RS14630	963	963	963	963	963	963	963	963
unassigned_transcript_2957	MM_RS14635	666	666	666	666	666	666	666	666
unassigned_transcript_2958	MM_RS14640	1062	1062	1062	1062	1062	1062	1062	1062
unassigned_transcript_2959	MM_RS14645	654	654	654	654	654	654	654	654
unassigned_transcript_2960	MM_RS14650	768	768	768	768	768	768	768	768
unassigned_transcript_2961	MM_RS14655	471	471	471	471	471	471	471	471
unassigned_transcript_2962	MM_RS17565	558	558	558	558	558	558	558	558
unassigned_transcript_2963	MM_RS17570	1236	1236	1236	1236	1236	1236	1236	1236
unassigned_transcript_2964	MM_RS14665	417	417	417	417	417	417	417	417
unassigned_transcript_2965	MM_RS14675	318	318	318	318	318	318	318	318
unassigned_transcript_2966	MM_RS14680	1512	1512	1512	1512	1512	1512	1512	1512
unassigned_transcript_2967	MM_RS14685	816	816	816	816	816	816	816	816
unassigned_transcript_2968	MM_RS14690	768	768	768	768	768	768	768	768
unassigned_transcript_2969	MM_RS14695	534	534	534	534	534	534	534	534
unassigned_transcript_2970	MM_RS14700	306	306	306	306	306	306	306	306
unassigned_transcript_2971	MM_RS14705	240	240	240	240	240	240	240	240
unassigned_transcript_2972	MM_RS14715	1137	1137	1137	1137	1137	1137	1137	1137
unassigned_transcript_2973	MM_RS14720	1095	1095	1095	1095	1095	1095	1095	1095
unassigned_transcript_2974	MM_RS14730	1446	1446	1446	1446	1446	1446	1446	1446
unassigned_transcript_2975	MM_RS14735	1497	1497	1497	1497	1497	1497	1497	1497
unassigned_transcript_2976	MM_RS14740	1563	1563	1563	1563	1563	1563	1563	1563
unassigned_transcript_2977	MM_RS14745	309	309	309	309	309	309	309	309
unassigned_transcript_2978	MM_RS14750	1137	1137	1137	1137	1137	1137	1137	1137
unassigned_transcript_2979	MM_RS14755	669	669	669	669	669	669	669	669
unassigned_transcript_2980	MM_RS14760	237	237	237	237	237	237	237	237
unassigned_transcript_2981	MM_RS14765	1227	1227	1227	1227	1227	1227	1227	1227
unassigned_transcript_2982	MM_RS14770	1200	1200	1200	1200	1200	1200	1200	1200
unassigned_transcript_2983	MM_RS14775	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
unassigned_transcript_2984	MM_RS14780	492	492	492	492	492	492	492	492
unassigned_transcript_2985	MM_RS14785	663	663	663	663	663	663	663	663
unassigned_transcript_2986	MM_RS14790	1020	1020	1020	1020	1020	1020	1020	1020
unassigned_transcript_2987	MM_RS14795	336	336	336	336	336	336	336	336
unassigned_transcript_2988	MM_RS14800	2247	2247	2247	2247	2247	2247	2247	2247
unassigned_transcript_2989	MM_RS14805	327	327	327	327	327	327	327	327
unassigned_transcript_2990	MM_RS14810	210	210	210	210	210	210	210	210
unassigned_transcript_2991	MM_RS14815	903	903	903	903	903	903	903	903
unassigned_transcript_2992	MM_RS14820	615	615	615	615	615	615	615	615
unassigned_transcript_2993	MM_RS14825	1293	1293	1293	1293	1293	1293	1293	1293
unassigned_transcript_2994	MM_RS14830	276	276	276	276	276	276	276	276
unassigned_transcript_2995	MM_RS19490	15.007	15.007	15.007	15.007	15.007	15.007	15.007	15.007
unassigned_transcript_2996	MM_RS14835	702	702	702	702	702	702	702	702
unassigned_transcript_2997	MM_RS14840	90.014	90.014	90.014	90.014	90.014	90.014	90.014	90.014
unassigned_transcript_2998	MM_RS14845	723	723	723	723	723	723	723	723
unassigned_transcript_2999	MM_RS19040	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
unassigned_transcript_3000	MM_RS14855	699	699	699	699	699	699	699	699
unassigned_transcript_3001	MM_RS14860	747	747	747	747	747	747	747	747
unassigned_transcript_3002	MM_RS14865	1320	1320	1320	1320	1320	1320	1320	1320
unassigned_transcript_3003	MM_RS14870	1350	1350	1350	1350	1350	1350	1350	1350
unassigned_transcript_3004	MM_RS14880	1152	1152	1152	1152	1152	1152	1152	1152
unassigned_transcript_3005	MM_RS14885	222	222	222	222	222	222	222	222
unassigned_transcript_3006	MM_RS14890	477	477	477	477	477	477	477	477
unassigned_transcript_3007	MM_RS14895	333	333	333	333	333	333	333	333
unassigned_transcript_3008	MM_RS14900	126	126	126	126	126	126	126	126
unassigned_transcript_3009	MM_RS14905	135	135	135	135	135	135	135	135
unassigned_transcript_3010	MM_RS14910	996	996	996	996	996	996	996	996
unassigned_transcript_3011	MM_RS14915	417	417	417	417	417	417	417	417
unassigned_transcript_3012	MM_RS14925	507	507	507	507	507	507	507	507
unassigned_transcript_3013	MM_RS14930	960	960	960	960	960	960	960	960
unassigned_transcript_3014	MM_RS14935	894	894	894	894	894	894	894	894
unassigned_transcript_3015	MM_RS14940	711	711	711	711	711	711	711	711
unassigned_transcript_3016	MM_RS14945	1293	1293	1293	1293	1293	1293	1293	1293
unassigned_transcript_3017	MM_RS14955	228	228	228	228	228	228	228	228
unassigned_transcript_3018	MM_RS14960	2607	2607	2607	2607	2607	2607	2607	2607
unassigned_transcript_3019	MM_RS14965	948	948	948	948	948	948	948	948
unassigned_transcript_3020	MM_RS14970	534	534	534	534	534	534	534	534
unassigned_transcript_3021	MM_RS14975	876	876	876	876	876	876	876	876
unassigned_transcript_3022	MM_RS14980	456	456	456	456	456	456	456	456
unassigned_transcript_3023	MM_RS14985	1857	1857	1857	1857	1857	1857	1857	1857
unassigned_transcript_3024	MM_RS14990	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
unassigned_transcript_3025	MM_RS14995	606	606	606	606	606	606	606	606
unassigned_transcript_3026	MM_RS15000	339	339	339	339	339	339	339	339
unassigned_transcript_3027	MM_RS18615	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_3028	MM_RS19495	264	264	264	264	264	264	264	264
unassigned_transcript_3029	MM_RS19610	645	645	645	645	645	645	645	645
unassigned_transcript_3030	MM_RS15010	1203	1203	1203	1203	1203	1203	1203	1203
unassigned_transcript_3031	MM_RS15015	564	564	564	564	564	564	564	564
unassigned_transcript_3032	MM_RS15020	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_3033	MM_RS15025	246	246	246	246	246	246	246	246
unassigned_transcript_3034	MM_RS15030	771	771	771	771	771	771	771	771
unassigned_transcript_3035	MM_RS15040	960	960	960	960	960	960	960	960
unassigned_transcript_3036	MM_RS15045	630	630	630	630	630	630	630	630
unassigned_transcript_3037	MM_RS15050	951	951	951	951	951	951	951	951
unassigned_transcript_3038	MM_RS18005	982	982	982	982	982	982	982	982
unassigned_transcript_3039	MM_RS15065	903	903	903	903	903	903	903	903
unassigned_transcript_3040	MM_RS18010	982	982	982	982	982	982	982	982
unassigned_transcript_3041	MM_RS18620	268	268	268	268	268	268	268	268
unassigned_transcript_3042	MM_RS15080	315	315	315	315	315	315	315	315
unassigned_transcript_3043	MM_RS15085	774	774	774	774	774	774	774	774
unassigned_transcript_3044	MM_RS15090	543	543	543	543	543	543	543	543
unassigned_transcript_3045	MM_RS15095	432	432	432	432	432	432	432	432
unassigned_transcript_3046	MM_RS15100	1518	1518	1518	1518	1518	1518	1518	1518
unassigned_transcript_3047	MM_RS15105	963	963	963	963	963	963	963	963
unassigned_transcript_3048	MM_RS15110	3603	3603	3603	3603	3603	3603	3603	3603
unassigned_transcript_3049	MM_RS15115	921	921	921	921	921	921	921	921
unassigned_transcript_3050	MM_RS15120	357	357	357	357	357	357	357	357
unassigned_transcript_3051	MM_RS15125	462	462	462	462	462	462	462	462
unassigned_transcript_3052	MM_RS15130	417	417	417	417	417	417	417	417
unassigned_transcript_3053	MM_RS19615	10.779	10.779	10.779	10.779	10.779	10.779	10.779	10.779
unassigned_transcript_3054	MM_RS15140	1047	1047	1047	1047	1047	1047	1047	1047
unassigned_transcript_3055	MM_RS15145	1032	1032	1032	1032	1032	1032	1032	1032
unassigned_transcript_3056	MM_RS15150	126	126	126	126	126	126	126	126
unassigned_transcript_3057	MM_RS15155	180	180	180	180	180	180	180	180
unassigned_transcript_3058	MM_RS15160	390	390	390	390	390	390	390	390
unassigned_transcript_3059	MM_RS15165	1140	1140	1140	1140	1140	1140	1140	1140
unassigned_transcript_3060	MM_RS18625	15.802	15.802	15.802	15.802	15.802	15.802	15.802	15.802
unassigned_transcript_3061	MM_RS15170	3345	3345	3345	3345	3345	3345	3345	3345
unassigned_transcript_3062	MM_RS15175	699	699	699	699	699	699	699	699
unassigned_transcript_3063	MM_RS15180	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
unassigned_transcript_3064	MM_RS15185	1392	1392	1392	1392	1392	1392	1392	1392
unassigned_transcript_3065	MM_RS15190	318	318	318	318	318	318	318	318
unassigned_transcript_3066	MM_RS18030	22.004	22.004	22.004	22.004	22.004	22.004	22.004	22.004
unassigned_transcript_3067	MM_RS15210	531	531	531	531	531	531	531	531
unassigned_transcript_3068	MM_RS15215	180	180	180	180	180	180	180	180
unassigned_transcript_3069	MM_RS15225	1044	1044	1044	1044	1044	1044	1044	1044
unassigned_transcript_3070	MM_RS15230	1221	1221	1221	1221	1221	1221	1221	1221
unassigned_transcript_3071	MM_RS15235	480	480	480	480	480	480	480	480
unassigned_transcript_3072	MM_RS15240	1440	1440	1440	1440	1440	1440	1440	1440
unassigned_transcript_3073	MM_RS15245	291	291	291	291	291	291	291	291
unassigned_transcript_3074	MM_RS15250	273	273	273	273	273	273	273	273
unassigned_transcript_3075	MM_RS18035	314	314	314	314	314	314	314	314
unassigned_transcript_3076	MM_RS15255	2964	2964	2964	2964	2964	2964	2964	2964
unassigned_transcript_3077	MM_RS15260	2079	2079	2079	2079	2079	2079	2079	2079
unassigned_transcript_3078	MM_RS15265	477	477	477	477	477	477	477	477
unassigned_transcript_3079	MM_RS15270	261	261	261	261	261	261	261	261
unassigned_transcript_3080	MM_RS15275	3.164	3.164	3.164	3.164	3.164	3.164	3.164	3.164
unassigned_transcript_3081	MM_RS15280	606	606	606	606	606	606	606	606
unassigned_transcript_3082	MM_RS15285	195	195	195	195	195	195	195	195
unassigned_transcript_3083	MM_RS15290	1131	1131	1131	1131	1131	1131	1131	1131
unassigned_transcript_3084	MM_RS15295	861	861	861	861	861	861	861	861
unassigned_transcript_3085	MM_RS15300	2235	2235	2235	2235	2235	2235	2235	2235
unassigned_transcript_3086	MM_RS15305	1878	1878	1878	1878	1878	1878	1878	1878
unassigned_transcript_3087	MM_RS15310	375	375	375	375	375	375	375	375
unassigned_transcript_3088	MM_RS15315	258	258	258	258	258	258	258	258
unassigned_transcript_3089	MM_RS15320	2.935	2.935	2.935	2.935	2.935	2.935	2.935	2.935
unassigned_transcript_3090	MM_RS15325	252	252	252	252	252	252	252	252
unassigned_transcript_3091	MM_RS15330	183	183	183	183	183	183	183	183
unassigned_transcript_3092	MM_RS15335	315	315	315	315	315	315	315	315
unassigned_transcript_3093	MM_RS19510	13.578	13.578	13.578	13.578	13.578	13.578	13.578	13.578
unassigned_transcript_3094	MM_RS15340	1362	1362	1362	1362	1362	1362	1362	1362
unassigned_transcript_3095	MM_RS15345	357	357	357	357	357	357	357	357
unassigned_transcript_3096	MM_RS15350	315	315	315	315	315	315	315	315
unassigned_transcript_3097	MM_RS15355	2481	2481	2481	2481	2481	2481	2481	2481
unassigned_transcript_3098	MM_RS15360	636	636	636	636	636	636	636	636
unassigned_transcript_3099	MM_RS15365	1029	1029	1029	1029	1029	1029	1029	1029
unassigned_transcript_3100	MM_RS15375	660	660	660	660	660	660	660	660
unassigned_transcript_3101	MM_RS15380	723	723	723	723	723	723	723	723
unassigned_transcript_3102	MM_RS18040	129	129	129	129	129	129	129	129
unassigned_transcript_3103	MM_RS15400	495	495	495	495	495	495	495	495
unassigned_transcript_3104	MM_RS15405	1254	1254	1254	1254	1254	1254	1254	1254
unassigned_transcript_3105	MM_RS15415	1296	1296	1296	1296	1296	1296	1296	1296
unassigned_transcript_3106	MM_RS15420	2370	2370	2370	2370	2370	2370	2370	2370
unassigned_transcript_3107	MM_RS15425	762	762	762	762	762	762	762	762
unassigned_transcript_3108	MM_RS15435	3027	3027	3027	3027	3027	3027	3027	3027
unassigned_transcript_3109	MM_RS15440	492	492	492	492	492	492	492	492
unassigned_transcript_3110	MM_RS18045	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_3111	MM_RS15450	35.332	35.332	35.332	35.332	35.332	35.332	35.332	35.332
unassigned_transcript_3112	MM_RS15455	1227	1227	1227	1227	1227	1227	1227	1227
unassigned_transcript_3113	MM_RS15460	1095	1095	1095	1095	1095	1095	1095	1095
unassigned_transcript_3114	MM_RS15465	504	504	504	504	504	504	504	504
unassigned_transcript_3115	MM_RS15470	744	744	744	744	744	744	744	744
unassigned_transcript_3116	MM_RS15475	2844	2844	2844	2844	2844	2844	2844	2844
unassigned_transcript_3117	MM_RS17575	1212	1212	1212	1212	1212	1212	1212	1212
unassigned_transcript_3118	MM_RS15485	1233	1233	1233	1233	1233	1233	1233	1233
unassigned_transcript_3119	MM_RS15490	927	927	927	927	927	927	927	927
unassigned_transcript_3120	MM_RS15500	1995	1995	1995	1995	1995	1995	1995	1995
unassigned_transcript_3121	MM_RS15505	339	339	339	339	339	339	339	339
unassigned_transcript_3122	MM_RS15510	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
unassigned_transcript_3123	MM_RS15515	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
unassigned_transcript_3124	MM_RS15520	642	642	642	642	642	642	642	642
unassigned_transcript_3125	MM_RS15525	52.219	52.219	52.219	52.219	52.219	52.219	52.219	52.219
unassigned_transcript_3126	MM_RS19265	3990	3990	3990	3990	3990	3990	3990	3990
unassigned_transcript_3127	MM_RS15540	681	681	681	681	681	681	681	681
unassigned_transcript_3128	MM_RS15550	939	939	939	939	939	939	939	939
unassigned_transcript_3129	MM_RS15555	1140	1140	1140	1140	1140	1140	1140	1140
unassigned_transcript_3130	MM_RS15560	216	216	216	216	216	216	216	216
unassigned_transcript_3131	MM_RS15565	273	273	273	273	273	273	273	273
unassigned_transcript_3132	MM_RS15570	312	312	312	312	312	312	312	312
unassigned_transcript_3133	MM_RS15575	576	576	576	576	576	576	576	576
unassigned_transcript_3134	MM_RS15580	501	501	501	501	501	501	501	501
unassigned_transcript_3135	MM_RS15585	909	909	909	909	909	909	909	909
unassigned_transcript_3136	MM_RS15590	765	765	765	765	765	765	765	765
unassigned_transcript_3137	MM_RS15595	363	363	363	363	363	363	363	363
unassigned_transcript_3138	MM_RS18050	947	947	947	947	947	947	947	947
unassigned_transcript_3139	MM_RS15610	1275	1275	1275	1275	1275	1275	1275	1275
unassigned_transcript_3140	MM_RS15615	1761	1761	1761	1761	1761	1761	1761	1761
unassigned_transcript_3141	MM_RS15620	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
unassigned_transcript_3142	MM_RS15625	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
unassigned_transcript_3143	MM_RS15630	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_3144	MM_RS19620	7.578	7.578	7.578	7.578	7.578	7.578	7.578	7.578
unassigned_transcript_3145	MM_RS15640	303	303	303	303	303	303	303	303
unassigned_transcript_3146	MM_RS15645	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
unassigned_transcript_3147	MM_RS15650	573	573	573	573	573	573	573	573
unassigned_transcript_3148	MM_RS15655	729	729	729	729	729	729	729	729
unassigned_transcript_3149	MM_RS15660	567	567	567	567	567	567	567	567
unassigned_transcript_3150	MM_RS15665	1671	1671	1671	1671	1671	1671	1671	1671
unassigned_transcript_3151	MM_RS15670	156	156	156	156	156	156	156	156
unassigned_transcript_3152	MM_RS15675	3.124	3.124	3.124	3.124	3.124	3.124	3.124	3.124
unassigned_transcript_3153	MM_RS15680	666	666	666	666	666	666	666	666
unassigned_transcript_3154	MM_RS15685	1026	1026	1026	1026	1026	1026	1026	1026
unassigned_transcript_3155	MM_RS15690	1041	1041	1041	1041	1041	1041	1041	1041
unassigned_transcript_3156	MM_RS15695	783	783	783	783	783	783	783	783
unassigned_transcript_3157	MM_RS15700	942	942	942	942	942	942	942	942
unassigned_transcript_3158	MM_RS15705	1623	1623	1623	1623	1623	1623	1623	1623
unassigned_transcript_3159	MM_RS15710	714	714	714	714	714	714	714	714
unassigned_transcript_3160	MM_RS15715	1041	1041	1041	1041	1041	1041	1041	1041
unassigned_transcript_3161	MM_RS15720	1635	1635	1635	1635	1635	1635	1635	1635
unassigned_transcript_3162	MM_RS15725	837	837	837	837	837	837	837	837
unassigned_transcript_3163	MM_RS15730	525	525	525	525	525	525	525	525
unassigned_transcript_3164	MM_RS15735	1455	1455	1455	1455	1455	1455	1455	1455
unassigned_transcript_3165	MM_RS15740	1578	1578	1578	1578	1578	1578	1578	1578
unassigned_transcript_3166	MM_RS15745	2811	2811	2811	2811	2811	2811	2811	2811
unassigned_transcript_3167	MM_RS15750	972	972	972	972	972	972	972	972
unassigned_transcript_3168	MM_RS15755	1710	1710	1710	1710	1710	1710	1710	1710
