gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS14665	MM_RS14665	417	417	417	417	417	417	417	417
MM_RS14675	MM_RS14675	318	318	318	318	318	318	318	318
MM_RS14680	MM_RS14680	1512	1512	1512	1512	1512	1512	1512	1512
MM_RS14685	MM_RS14685	816	816	816	816	816	816	816	816
MM_RS14690	MM_RS14690	768	768	768	768	768	768	768	768
MM_RS14695	MM_RS14695	534	534	534	534	534	534	534	534
MM_RS14700	MM_RS14700	306	306	306	306	306	306	306	306
MM_RS14705	MM_RS14705	240	240	240	240	240	240	240	240
MM_RS14715	MM_RS14715	1137	1137	1137	1137	1137	1137	1137	1137
MM_RS14720	MM_RS14720	1095	1095	1095	1095	1095	1095	1095	1095
MM_RS14730	MM_RS14730	1446	1446	1446	1446	1446	1446	1446	1446
MM_RS14735	MM_RS14735	1497	1497	1497	1497	1497	1497	1497	1497
MM_RS14740	MM_RS14740	1563	1563	1563	1563	1563	1563	1563	1563
MM_RS14745	MM_RS14745	309	309	309	309	309	309	309	309
MM_RS14750	MM_RS14750	1137	1137	1137	1137	1137	1137	1137	1137
MM_RS14755	MM_RS14755	669	669	669	669	669	669	669	669
MM_RS14760	MM_RS14760	237	237	237	237	237	237	237	237
MM_RS14765	MM_RS14765	1227	1227	1227	1227	1227	1227	1227	1227
MM_RS14770	MM_RS14770	1200	1200	1200	1200	1200	1200	1200	1200
MM_RS14775	MM_RS14775	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
MM_RS14780	MM_RS14780	492	492	492	492	492	492	492	492
MM_RS14785	MM_RS14785	663	663	663	663	663	663	663	663
MM_RS14790	MM_RS14790	1020	1020	1020	1020	1020	1020	1020	1020
MM_RS14795	MM_RS14795	336	336	336	336	336	336	336	336
MM_RS14800	MM_RS14800	2247	2247	2247	2247	2247	2247	2247	2247
MM_RS14805	MM_RS14805	327	327	327	327	327	327	327	327
MM_RS14810	MM_RS14810	210	210	210	210	210	210	210	210
MM_RS14815	MM_RS14815	903	903	903	903	903	903	903	903
MM_RS14820	MM_RS14820	615	615	615	615	615	615	615	615
MM_RS14825	MM_RS14825	1293	1293	1293	1293	1293	1293	1293	1293
MM_RS14830	MM_RS14830	276	276	276	276	276	276	276	276
MM_RS14835	MM_RS14835	702	702	702	702	702	702	702	702
MM_RS14840	MM_RS14840	90.014	90.014	90.014	90.014	90.014	90.014	90.014	90.014
MM_RS14845	MM_RS14845	723	723	723	723	723	723	723	723
MM_RS14855	MM_RS14855	699	699	699	699	699	699	699	699
MM_RS14860	MM_RS14860	747	747	747	747	747	747	747	747
MM_RS14865	MM_RS14865	1320	1320	1320	1320	1320	1320	1320	1320
MM_RS14870	MM_RS14870	1350	1350	1350	1350	1350	1350	1350	1350
MM_RS14880	MM_RS14880	1152	1152	1152	1152	1152	1152	1152	1152
MM_RS14885	MM_RS14885	222	222	222	222	222	222	222	222
MM_RS14890	MM_RS14890	477	477	477	477	477	477	477	477
MM_RS14895	MM_RS14895	333	333	333	333	333	333	333	333
MM_RS14900	MM_RS14900	126	126	126	126	126	126	126	126
MM_RS14905	MM_RS14905	135	135	135	135	135	135	135	135
MM_RS14910	MM_RS14910	996	996	996	996	996	996	996	996
MM_RS14915	MM_RS14915	417	417	417	417	417	417	417	417
MM_RS14925	MM_RS14925	507	507	507	507	507	507	507	507
MM_RS14930	MM_RS14930	960	960	960	960	960	960	960	960
MM_RS14935	MM_RS14935	894	894	894	894	894	894	894	894
MM_RS14940	MM_RS14940	711	711	711	711	711	711	711	711
MM_RS14945	MM_RS14945	1293	1293	1293	1293	1293	1293	1293	1293
MM_RS14955	MM_RS14955	228	228	228	228	228	228	228	228
MM_RS14960	MM_RS14960	2607	2607	2607	2607	2607	2607	2607	2607
MM_RS14965	MM_RS14965	948	948	948	948	948	948	948	948
MM_RS14970	MM_RS14970	534	534	534	534	534	534	534	534
MM_RS14975	MM_RS14975	876	876	876	876	876	876	876	876
MM_RS14980	MM_RS14980	456	456	456	456	456	456	456	456
MM_RS14985	MM_RS14985	1857	1857	1857	1857	1857	1857	1857	1857
MM_RS14990	MM_RS14990	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
MM_RS14995	MM_RS14995	606	606	606	606	606	606	606	606
MM_RS15000	MM_RS15000	339	339	339	339	339	339	339	339
MM_RS15010	MM_RS15010	1203	1203	1203	1203	1203	1203	1203	1203
MM_RS15015	MM_RS15015	564	564	564	564	564	564	564	564
MM_RS15020	MM_RS15020	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
MM_RS15025	MM_RS15025	246	246	246	246	246	246	246	246
MM_RS15030	MM_RS15030	771	771	771	771	771	771	771	771
MM_RS15040	MM_RS15040	960	960	960	960	960	960	960	960
MM_RS15045	MM_RS15045	630	630	630	630	630	630	630	630
MM_RS15050	MM_RS15050	951	951	951	951	951	951	951	951
MM_RS15065	MM_RS15065	903	903	903	903	903	903	903	903
MM_RS15080	MM_RS15080	315	315	315	315	315	315	315	315
MM_RS15085	MM_RS15085	774	774	774	774	774	774	774	774
MM_RS15090	MM_RS15090	543	543	543	543	543	543	543	543
MM_RS15095	MM_RS15095	432	432	432	432	432	432	432	432
MM_RS15100	MM_RS15100	1518	1518	1518	1518	1518	1518	1518	1518
MM_RS15105	MM_RS15105	963	963	963	963	963	963	963	963
MM_RS15110	MM_RS15110	3603	3603	3603	3603	3603	3603	3603	3603
MM_RS15115	MM_RS15115	921	921	921	921	921	921	921	921
MM_RS15120	MM_RS15120	357	357	357	357	357	357	357	357
MM_RS15125	MM_RS15125	462	462	462	462	462	462	462	462
MM_RS15130	MM_RS15130	417	417	417	417	417	417	417	417
MM_RS15140	MM_RS15140	1047	1047	1047	1047	1047	1047	1047	1047
MM_RS15145	MM_RS15145	1032	1032	1032	1032	1032	1032	1032	1032
MM_RS15150	MM_RS15150	126	126	126	126	126	126	126	126
MM_RS15155	MM_RS15155	180	180	180	180	180	180	180	180
MM_RS15160	MM_RS15160	390	390	390	390	390	390	390	390
MM_RS15165	MM_RS15165	1140	1140	1140	1140	1140	1140	1140	1140
MM_RS15170	MM_RS15170	3345	3345	3345	3345	3345	3345	3345	3345
MM_RS15175	MM_RS15175	699	699	699	699	699	699	699	699
MM_RS15180	MM_RS15180	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
MM_RS15185	MM_RS15185	1392	1392	1392	1392	1392	1392	1392	1392
MM_RS15190	MM_RS15190	318	318	318	318	318	318	318	318
MM_RS15210	MM_RS15210	531	531	531	531	531	531	531	531
MM_RS15215	MM_RS15215	180	180	180	180	180	180	180	180
MM_RS15225	MM_RS15225	1044	1044	1044	1044	1044	1044	1044	1044
MM_RS15230	MM_RS15230	1221	1221	1221	1221	1221	1221	1221	1221
MM_RS15235	MM_RS15235	480	480	480	480	480	480	480	480
MM_RS15240	MM_RS15240	1440	1440	1440	1440	1440	1440	1440	1440
MM_RS15245	MM_RS15245	291	291	291	291	291	291	291	291
MM_RS15250	MM_RS15250	273	273	273	273	273	273	273	273
MM_RS15255	MM_RS15255	2964	2964	2964	2964	2964	2964	2964	2964
MM_RS15260	MM_RS15260	2079	2079	2079	2079	2079	2079	2079	2079
MM_RS15265	MM_RS15265	477	477	477	477	477	477	477	477
MM_RS15270	MM_RS15270	261	261	261	261	261	261	261	261
MM_RS15275	MM_RS15275	3.164	3.164	3.164	3.164	3.164	3.164	3.164	3.164
MM_RS15280	MM_RS15280	606	606	606	606	606	606	606	606
MM_RS15285	MM_RS15285	195	195	195	195	195	195	195	195
MM_RS15290	MM_RS15290	1131	1131	1131	1131	1131	1131	1131	1131
MM_RS15295	MM_RS15295	861	861	861	861	861	861	861	861
MM_RS15300	MM_RS15300	2235	2235	2235	2235	2235	2235	2235	2235
MM_RS15305	MM_RS15305	1878	1878	1878	1878	1878	1878	1878	1878
MM_RS15310	MM_RS15310	375	375	375	375	375	375	375	375
MM_RS15315	MM_RS15315	258	258	258	258	258	258	258	258
MM_RS15320	MM_RS15320	2.935	2.935	2.935	2.935	2.935	2.935	2.935	2.935
MM_RS15325	MM_RS15325	252	252	252	252	252	252	252	252
MM_RS15330	MM_RS15330	183	183	183	183	183	183	183	183
MM_RS15335	MM_RS15335	315	315	315	315	315	315	315	315
MM_RS15340	MM_RS15340	1362	1362	1362	1362	1362	1362	1362	1362
MM_RS15345	MM_RS15345	357	357	357	357	357	357	357	357
MM_RS15350	MM_RS15350	315	315	315	315	315	315	315	315
MM_RS15355	MM_RS15355	2481	2481	2481	2481	2481	2481	2481	2481
MM_RS15360	MM_RS15360	636	636	636	636	636	636	636	636
MM_RS15365	MM_RS15365	1029	1029	1029	1029	1029	1029	1029	1029
MM_RS15375	MM_RS15375	660	660	660	660	660	660	660	660
MM_RS15380	MM_RS15380	723	723	723	723	723	723	723	723
MM_RS15400	MM_RS15400	495	495	495	495	495	495	495	495
MM_RS15405	MM_RS15405	1254	1254	1254	1254	1254	1254	1254	1254
MM_RS15415	MM_RS15415	1296	1296	1296	1296	1296	1296	1296	1296
MM_RS15420	MM_RS15420	2370	2370	2370	2370	2370	2370	2370	2370
MM_RS15425	MM_RS15425	762	762	762	762	762	762	762	762
MM_RS15435	MM_RS15435	3027	3027	3027	3027	3027	3027	3027	3027
MM_RS15440	MM_RS15440	492	492	492	492	492	492	492	492
MM_RS15450	MM_RS15450	35.332	35.332	35.332	35.332	35.332	35.332	35.332	35.332
MM_RS15455	MM_RS15455	1227	1227	1227	1227	1227	1227	1227	1227
MM_RS15460	MM_RS15460	1095	1095	1095	1095	1095	1095	1095	1095
MM_RS15465	MM_RS15465	504	504	504	504	504	504	504	504
MM_RS15470	MM_RS15470	744	744	744	744	744	744	744	744
MM_RS15475	MM_RS15475	2844	2844	2844	2844	2844	2844	2844	2844
MM_RS15485	MM_RS15485	1233	1233	1233	1233	1233	1233	1233	1233
MM_RS15490	MM_RS15490	927	927	927	927	927	927	927	927
MM_RS15500	MM_RS15500	1995	1995	1995	1995	1995	1995	1995	1995
MM_RS15505	MM_RS15505	339	339	339	339	339	339	339	339
MM_RS15510	MM_RS15510	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
MM_RS15515	MM_RS15515	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS15520	MM_RS15520	642	642	642	642	642	642	642	642
MM_RS15525	MM_RS15525	52.219	52.219	52.219	52.219	52.219	52.219	52.219	52.219
MM_RS15540	MM_RS15540	681	681	681	681	681	681	681	681
MM_RS15550	MM_RS15550	939	939	939	939	939	939	939	939
MM_RS15555	MM_RS15555	1140	1140	1140	1140	1140	1140	1140	1140
MM_RS15560	MM_RS15560	216	216	216	216	216	216	216	216
MM_RS15565	MM_RS15565	273	273	273	273	273	273	273	273
MM_RS15570	MM_RS15570	312	312	312	312	312	312	312	312
MM_RS15575	MM_RS15575	576	576	576	576	576	576	576	576
MM_RS15580	MM_RS15580	501	501	501	501	501	501	501	501
MM_RS15585	MM_RS15585	909	909	909	909	909	909	909	909
MM_RS15590	MM_RS15590	765	765	765	765	765	765	765	765
MM_RS15595	MM_RS15595	363	363	363	363	363	363	363	363
MM_RS15610	MM_RS15610	1275	1275	1275	1275	1275	1275	1275	1275
MM_RS15615	MM_RS15615	1761	1761	1761	1761	1761	1761	1761	1761
MM_RS15620	MM_RS15620	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
MM_RS15625	MM_RS15625	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
MM_RS15630	MM_RS15630	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
MM_RS15640	MM_RS15640	303	303	303	303	303	303	303	303
MM_RS15645	MM_RS15645	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
MM_RS15650	MM_RS15650	573	573	573	573	573	573	573	573
MM_RS15655	MM_RS15655	729	729	729	729	729	729	729	729
MM_RS15660	MM_RS15660	567	567	567	567	567	567	567	567
MM_RS15665	MM_RS15665	1671	1671	1671	1671	1671	1671	1671	1671
MM_RS15670	MM_RS15670	156	156	156	156	156	156	156	156
MM_RS15675	MM_RS15675	3.124	3.124	3.124	3.124	3.124	3.124	3.124	3.124
MM_RS15680	MM_RS15680	666	666	666	666	666	666	666	666
MM_RS15685	MM_RS15685	1026	1026	1026	1026	1026	1026	1026	1026
MM_RS15690	MM_RS15690	1041	1041	1041	1041	1041	1041	1041	1041
MM_RS15695	MM_RS15695	783	783	783	783	783	783	783	783
MM_RS15700	MM_RS15700	942	942	942	942	942	942	942	942
MM_RS15705	MM_RS15705	1623	1623	1623	1623	1623	1623	1623	1623
MM_RS15710	MM_RS15710	714	714	714	714	714	714	714	714
MM_RS15715	MM_RS15715	1041	1041	1041	1041	1041	1041	1041	1041
MM_RS15720	MM_RS15720	1635	1635	1635	1635	1635	1635	1635	1635
MM_RS15725	MM_RS15725	837	837	837	837	837	837	837	837
MM_RS15730	MM_RS15730	525	525	525	525	525	525	525	525
MM_RS15735	MM_RS15735	1455	1455	1455	1455	1455	1455	1455	1455
MM_RS15740	MM_RS15740	1578	1578	1578	1578	1578	1578	1578	1578
MM_RS15745	MM_RS15745	2811	2811	2811	2811	2811	2811	2811	2811
MM_RS15750	MM_RS15750	972	972	972	972	972	972	972	972
MM_RS15755	MM_RS15755	1710	1710	1710	1710	1710	1710	1710	1710
MM_RS15760	MM_RS15760	1461	1461	1461	1461	1461	1461	1461	1461
MM_RS15765	MM_RS15765	432	432	432	432	432	432	432	432
MM_RS15770	MM_RS15770	243	243	243	243	243	243	243	243
MM_RS15780	MM_RS15780	399	399	399	399	399	399	399	399
MM_RS15785	MM_RS15785	570	570	570	570	570	570	570	570
MM_RS15790	MM_RS15790	294	294	294	294	294	294	294	294
MM_RS15795	MM_RS15795	309	309	309	309	309	309	309	309
MM_RS15800	MM_RS15800	261	261	261	261	261	261	261	261
MM_RS15805	MM_RS15805	972	972	972	972	972	972	972	972
MM_RS15810	MM_RS15810	465	465	465	465	465	465	465	465
MM_RS15815	MM_RS15815	234	234	234	234	234	234	234	234
MM_RS15820	MM_RS15820	4992	4992	4992	4992	4992	4992	4992	4992
MM_RS15825	MM_RS15825	726	726	726	726	726	726	726	726
MM_RS15830	MM_RS15830	714	714	714	714	714	714	714	714
MM_RS15835	MM_RS15835	330	330	330	330	330	330	330	330
MM_RS15840	MM_RS15840	1218	1218	1218	1218	1218	1218	1218	1218
MM_RS15845	MM_RS15845	144	144	144	144	144	144	144	144
MM_RS15855	MM_RS15855	477	477	477	477	477	477	477	477
MM_RS15870	MM_RS15870	1089	1089	1089	1089	1089	1089	1089	1089
MM_RS15875	MM_RS15875	2013	2013	2013	2013	2013	2013	2013	2013
MM_RS15880	MM_RS15880	1266	1266	1266	1266	1266	1266	1266	1266
MM_RS15885	MM_RS15885	234	234	234	234	234	234	234	234
MM_RS15895	MM_RS15895	1353	1353	1353	1353	1353	1353	1353	1353
MM_RS15900	MM_RS15900	87.022	87.022	87.022	87.022	87.022	87.022	87.022	87.022
MM_RS15905	MM_RS15905	522	522	522	522	522	522	522	522
MM_RS15910	MM_RS15910	639	639	639	639	639	639	639	639
MM_RS15920	MM_RS15920	2361	2361	2361	2361	2361	2361	2361	2361
MM_RS15935	MM_RS15935	3183	3183	3183	3183	3183	3183	3183	3183
MM_RS15940	MM_RS15940	2268	2268	2268	2268	2268	2268	2268	2268
MM_RS15945	MM_RS15945	693	693	693	693	693	693	693	693
MM_RS15950	MM_RS15950	429	429	429	429	429	429	429	429
MM_RS15955	MM_RS15955	696	696	696	696	696	696	696	696
MM_RS15960	MM_RS15960	2679	2679	2679	2679	2679	2679	2679	2679
MM_RS15965	MM_RS15965	894	894	894	894	894	894	894	894
MM_RS15970	MM_RS15970	693	693	693	693	693	693	693	693
MM_RS15975	MM_RS15975	399	399	399	399	399	399	399	399
MM_RS15980	MM_RS15980	4398	4398	4398	4398	4398	4398	4398	4398
MM_RS15985	MM_RS15985	372	372	372	372	372	372	372	372
MM_RS15990	MM_RS15990	321	321	321	321	321	321	321	321
MM_RS15995	MM_RS15995	2109	2109	2109	2109	2109	2109	2109	2109
MM_RS16000	MM_RS16000	297	297	297	297	297	297	297	297
MM_RS16005	MM_RS16005	1101	1101	1101	1101	1101	1101	1101	1101
MM_RS16010	MM_RS16010	249	249	249	249	249	249	249	249
MM_RS16015	MM_RS16015	1845	1845	1845	1845	1845	1845	1845	1845
MM_RS16020	MM_RS16020	903	903	903	903	903	903	903	903
MM_RS16025	MM_RS16025	1032	1032	1032	1032	1032	1032	1032	1032
MM_RS16030	MM_RS16030	141	141	141	141	141	141	141	141
MM_RS16040	MM_RS16040	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS16045	MM_RS16045	351	351	351	351	351	351	351	351
MM_RS16050	MM_RS16050	1035	1035	1035	1035	1035	1035	1035	1035
MM_RS16055	MM_RS16055	1071	1071	1071	1071	1071	1071	1071	1071
MM_RS16060	MM_RS16060	1209	1209	1209	1209	1209	1209	1209	1209
MM_RS16070	MM_RS16070	603	603	603	603	603	603	603	603
MM_RS16075	MM_RS16075	549	549	549	549	549	549	549	549
MM_RS16080	MM_RS16080	1224	1224	1224	1224	1224	1224	1224	1224
MM_RS16090	MM_RS16090	810	810	810	810	810	810	810	810
MM_RS16095	MM_RS16095	267	267	267	267	267	267	267	267
MM_RS16100	MM_RS16100	915	915	915	915	915	915	915	915
MM_RS16105	MM_RS16105	1047	1047	1047	1047	1047	1047	1047	1047
MM_RS16110	MM_RS16110	117	117	117	117	117	117	117	117
MM_RS16115	MM_RS16115	771	771	771	771	771	771	771	771
MM_RS16125	MM_RS16125	1089	1089	1089	1089	1089	1089	1089	1089
MM_RS16130	MM_RS16130	1974	1974	1974	1974	1974	1974	1974	1974
MM_RS16135	MM_RS16135	549	549	549	549	549	549	549	549
MM_RS16140	MM_RS16140	1998	1998	1998	1998	1998	1998	1998	1998
MM_RS16145	MM_RS16145	711	711	711	711	711	711	711	711
MM_RS16150	MM_RS16150	60.538	60.538	60.538	60.538	60.538	60.538	60.538	60.538
MM_RS16155	MM_RS16155	255	255	255	255	255	255	255	255
MM_RS16160	MM_RS16160	471	471	471	471	471	471	471	471
MM_RS16165	MM_RS16165	450	450	450	450	450	450	450	450
MM_RS16170	MM_RS16170	291	291	291	291	291	291	291	291
MM_RS16175	MM_RS16175	843	843	843	843	843	843	843	843
MM_RS16180	MM_RS16180	1530	1530	1530	1530	1530	1530	1530	1530
MM_RS16185	MM_RS16185	1032	1032	1032	1032	1032	1032	1032	1032
MM_RS16190	MM_RS16190	1170	1170	1170	1170	1170	1170	1170	1170
MM_RS16195	MM_RS16195	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
MM_RS16200	MM_RS16200	1704	1704	1704	1704	1704	1704	1704	1704
MM_RS16205	MM_RS16205	60.538	60.538	60.538	60.538	60.538	60.538	60.538	60.538
MM_RS16210	MM_RS16210	1161	1161	1161	1161	1161	1161	1161	1161
MM_RS16215	MM_RS16215	369	369	369	369	369	369	369	369
MM_RS16220	MM_RS16220	270	270	270	270	270	270	270	270
MM_RS16225	MM_RS16225	2238	2238	2238	2238	2238	2238	2238	2238
MM_RS16230	MM_RS16230	534	534	534	534	534	534	534	534
MM_RS16235	MM_RS16235	234	234	234	234	234	234	234	234
MM_RS16240	MM_RS16240	1065	1065	1065	1065	1065	1065	1065	1065
MM_RS16245	MM_RS16245	645	645	645	645	645	645	645	645
MM_RS16250	MM_RS16250	486	486	486	486	486	486	486	486
MM_RS16255	MM_RS16255	837	837	837	837	837	837	837	837
MM_RS16260	MM_RS16260	441	441	441	441	441	441	441	441
MM_RS16265	MM_RS16265	381	381	381	381	381	381	381	381
MM_RS16270	MM_RS16270	144	144	144	144	144	144	144	144
MM_RS16275	MM_RS16275	444	444	444	444	444	444	444	444
MM_RS16280	MM_RS16280	120	120	120	120	120	120	120	120
MM_RS16285	MM_RS16285	1194	1194	1194	1194	1194	1194	1194	1194
MM_RS16290	MM_RS16290	795	795	795	795	795	795	795	795
MM_RS16295	MM_RS16295	417	417	417	417	417	417	417	417
MM_RS16300	MM_RS16300	480	480	480	480	480	480	480	480
MM_RS16305	MM_RS16305	735	735	735	735	735	735	735	735
MM_RS16310	MM_RS16310	654	654	654	654	654	654	654	654
MM_RS16315	MM_RS16315	603	603	603	603	603	603	603	603
MM_RS16320	MM_RS16320	477	477	477	477	477	477	477	477
MM_RS16325	MM_RS16325	372	372	372	372	372	372	372	372
MM_RS16330	MM_RS16330	156	156	156	156	156	156	156	156
MM_RS16335	MM_RS16335	381	381	381	381	381	381	381	381
MM_RS16340	MM_RS16340	2712	2712	2712	2712	2712	2712	2712	2712
MM_RS16350	MM_RS16350	69.21	69.21	69.21	69.21	69.21	69.21	69.21	69.21
MM_RS16355	MM_RS16355	1020	1020	1020	1020	1020	1020	1020	1020
MM_RS16360	MM_RS16360	132	132	132	132	132	132	132	132
MM_RS16365	MM_RS16365	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
MM_RS16370	MM_RS16370	2220	2220	2220	2220	2220	2220	2220	2220
MM_RS16375	MM_RS16375	1365	1365	1365	1365	1365	1365	1365	1365
MM_RS16380	MM_RS16380	627	627	627	627	627	627	627	627
MM_RS16385	MM_RS16385	876	876	876	876	876	876	876	876
MM_RS16390	MM_RS16390	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
MM_RS16395	MM_RS16395	882	882	882	882	882	882	882	882
MM_RS16405	MM_RS16405	234	234	234	234	234	234	234	234
MM_RS16410	MM_RS16410	351	351	351	351	351	351	351	351
MM_RS16415	MM_RS16415	399	399	399	399	399	399	399	399
MM_RS16420	MM_RS16420	210	210	210	210	210	210	210	210
MM_RS16425	MM_RS16425	984	984	984	984	984	984	984	984
MM_RS16430	MM_RS16430	1455	1455	1455	1455	1455	1455	1455	1455
MM_RS16440	MM_RS16440	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS16450	MM_RS16450	93.009	93.009	93.009	93.009	93.009	93.009	93.009	93.009
MM_RS16455	MM_RS16455	720	720	720	720	720	720	720	720
MM_RS16465	MM_RS16465	111	111	111	111	111	111	111	111
MM_RS16470	MM_RS16470	234	234	234	234	234	234	234	234
MM_RS16475	MM_RS16475	1281	1281	1281	1281	1281	1281	1281	1281
MM_RS16485	MM_RS16485	705	705	705	705	705	705	705	705
MM_RS16490	MM_RS16490	1575	1575	1575	1575	1575	1575	1575	1575
MM_RS16495	MM_RS16495	708	708	708	708	708	708	708	708
MM_RS16500	MM_RS16500	153	153	153	153	153	153	153	153
MM_RS16505	MM_RS16505	66.291	66.291	66.291	66.291	66.291	66.291	66.291	66.291
MM_RS16510	MM_RS16510	333	333	333	333	333	333	333	333
MM_RS16515	MM_RS16515	525	525	525	525	525	525	525	525
MM_RS16520	MM_RS16520	669	669	669	669	669	669	669	669
MM_RS16525	MM_RS16525	1569	1569	1569	1569	1569	1569	1569	1569
MM_RS16530	MM_RS16530	405	405	405	405	405	405	405	405
MM_RS16535	MM_RS16535	1524	1524	1524	1524	1524	1524	1524	1524
MM_RS16540	MM_RS16540	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
MM_RS16545	MM_RS16545	906	906	906	906	906	906	906	906
MM_RS16550	MM_RS16550	1296	1296	1296	1296	1296	1296	1296	1296
MM_RS16560	MM_RS16560	1023	1023	1023	1023	1023	1023	1023	1023
MM_RS16565	MM_RS16565	1131	1131	1131	1131	1131	1131	1131	1131
MM_RS16570	MM_RS16570	1032	1032	1032	1032	1032	1032	1032	1032
MM_RS16575	MM_RS16575	1371	1371	1371	1371	1371	1371	1371	1371
MM_RS16580	MM_RS16580	702	702	702	702	702	702	702	702
MM_RS16585	MM_RS16585	744	744	744	744	744	744	744	744
MM_RS16590	MM_RS16590	207	207	207	207	207	207	207	207
MM_RS16595	MM_RS16595	35.332	35.332	35.332	35.332	35.332	35.332	35.332	35.332
MM_RS16600	MM_RS16600	273	273	273	273	273	273	273	273
MM_RS16605	MM_RS16605	1272	1272	1272	1272	1272	1272	1272	1272
MM_RS16610	MM_RS16610	318	318	318	318	318	318	318	318
MM_RS16615	MM_RS16615	186	186	186	186	186	186	186	186
MM_RS16620	MM_RS16620	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
MM_RS16625	MM_RS16625	261	261	261	261	261	261	261	261
MM_RS16630	MM_RS16630	1302	1302	1302	1302	1302	1302	1302	1302
MM_RS16635	MM_RS16635	786	786	786	786	786	786	786	786
MM_RS16640	MM_RS16640	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
MM_RS16645	MM_RS16645	570	570	570	570	570	570	570	570
MM_RS16650	MM_RS16650	2433	2433	2433	2433	2433	2433	2433	2433
MM_RS16655	MM_RS16655	1842	1842	1842	1842	1842	1842	1842	1842
MM_RS16660	MM_RS16660	1344	1344	1344	1344	1344	1344	1344	1344
MM_RS16665	MM_RS16665	2529	2529	2529	2529	2529	2529	2529	2529
MM_RS16670	MM_RS16670	213	213	213	213	213	213	213	213
MM_RS16675	MM_RS16675	2469	2469	2469	2469	2469	2469	2469	2469
MM_RS16680	MM_RS16680	243	243	243	243	243	243	243	243
MM_RS16685	MM_RS16685	825	825	825	825	825	825	825	825
MM_RS16695	MM_RS16695	1431	1431	1431	1431	1431	1431	1431	1431
MM_RS16700	MM_RS16700	1473	1473	1473	1473	1473	1473	1473	1473
MM_RS16705	MM_RS16705	699	699	699	699	699	699	699	699
MM_RS16715	MM_RS16715	240	240	240	240	240	240	240	240
MM_RS16720	MM_RS16720	705	705	705	705	705	705	705	705
MM_RS16725	MM_RS16725	177	177	177	177	177	177	177	177
MM_RS16730	MM_RS16730	213	213	213	213	213	213	213	213
MM_RS16735	MM_RS16735	759	759	759	759	759	759	759	759
MM_RS16740	MM_RS16740	1296	1296	1296	1296	1296	1296	1296	1296
MM_RS16745	MM_RS16745	1071	1071	1071	1071	1071	1071	1071	1071
MM_RS16750	MM_RS16750	213	213	213	213	213	213	213	213
MM_RS16760	MM_RS16760	786	786	786	786	786	786	786	786
MM_RS16765	MM_RS16765	687	687	687	687	687	687	687	687
MM_RS16770	MM_RS16770	561	561	561	561	561	561	561	561
MM_RS16775	MM_RS16775	318	318	318	318	318	318	318	318
MM_RS16790	MM_RS16790	876	876	876	876	876	876	876	876
MM_RS16795	MM_RS16795	540	540	540	540	540	540	540	540
MM_RS16800	MM_RS16800	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS16805	MM_RS16805	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS16810	MM_RS16810	636	636	636	636	636	636	636	636
MM_RS16815	MM_RS16815	573	573	573	573	573	573	573	573
MM_RS16830	MM_RS16830	417	417	417	417	417	417	417	417
MM_RS16835	MM_RS16835	195	195	195	195	195	195	195	195
MM_RS16840	MM_RS16840	1224	1224	1224	1224	1224	1224	1224	1224
MM_RS16845	MM_RS16845	417	417	417	417	417	417	417	417
MM_RS16850	MM_RS16850	345	345	345	345	345	345	345	345
MM_RS16855	MM_RS16855	732	732	732	732	732	732	732	732
MM_RS16860	MM_RS16860	4770	4770	4770	4770	4770	4770	4770	4770
MM_RS16865	MM_RS16865	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS16875	MM_RS16875	966	966	966	966	966	966	966	966
MM_RS16880	MM_RS16880	660	660	660	660	660	660	660	660
MM_RS16885	MM_RS16885	1068	1068	1068	1068	1068	1068	1068	1068
MM_RS16890	MM_RS16890	735	735	735	735	735	735	735	735
