tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_2978	MM_RS14750	1.682915	1.23455	0.913099	0.246699	0.061279	0.150717	0.146135	0.184043
unassigned_transcript_2979	MM_RS14755	0.319336	0.181301	0.356814	0.150112	0.016889	0.023054	0.137118	0.042848
unassigned_transcript_2980	MM_RS14760	6.84281	11.064107	7.594046	2.279392	0.33371	1.084587	0.5039	1.245792
unassigned_transcript_2981	MM_RS14765	1.084246	0.904925	0.512615	0.146758	0.050645	0.072624	0.056423	0.045556
unassigned_transcript_2982	MM_RS14770	0.485734	0.808896	0.653608	0.202008	0.0204	0.035701	0.023077	0.044192
unassigned_transcript_2983	MM_RS14775	16.987101	12.177909	5.861672	2.184082	0.156862	0.16314	0.185369	0.119392
unassigned_transcript_2984	MM_RS14780	2.36847	2.746995	3.149839	2.259888	0.034447	0.121906	0.077393	0.061176
unassigned_transcript_2985	MM_RS14785	0.790919	0.672964	1.405884	0.308164	0.039763	0.077541	0.067874	0.142678
unassigned_transcript_2986	MM_RS14790	3.304026	2.166829	0.97326	0.359872	0.406154	0.672019	0.213803	0.206559
unassigned_transcript_2987	MM_RS14795	0.664722	1.392364	1.714085	0.237045	0.084066	0.091803	0.04636	0.046922
unassigned_transcript_2988	MM_RS14800	0.216082	0.38802	1.394538	0.127914	0.020113	0.047284	0.034662	0.049115
unassigned_transcript_2989	MM_RS14805	2.165263	3.430997	0.706822	0.561269	0.069104	0.340633	0.026465	0.05698
unassigned_transcript_2990	MM_RS14810	2.77466	4.290544	0.667592	0.214371	0.107604	0.36721	0.024726	0.047776
unassigned_transcript_2991	MM_RS14815	1.462524	1.491904	1.8043	0.42951	0.108439	0.199261	0.13417	0.109519
unassigned_transcript_2992	MM_RS14820	0.900019	0.514181	0.536009	0.326585	0.018371	0.061301	0.056286	0.069915
unassigned_transcript_2993	MM_RS14825	0.165225	0.159498	0.20806	0.174083	0.01602	0.01988	0.060236	0.057641
unassigned_transcript_2994	MM_RS14830	0.598124	0.911991	0.219654	0.338764	0.163746	0.782317	0.144232	0.420632
unassigned_transcript_2995	MM_RS19490	3.882537	6.92775	1.26244	2.307573	0	0	0	0
unassigned_transcript_2996	MM_RS14835	0.816144	1.403235	0.680082	0.20225	0.026824	0.070792	0.056707	0.044917
unassigned_transcript_2997	MM_RS14840	6.580674	39.460827	2.400183	1.423421	0.083679	0.837651	0.326875	0.111459
unassigned_transcript_2998	MM_RS14845	0.590971	1.234286	0.466424	0.28259	0.049486	0.092437	0.057454	0.013877
unassigned_transcript_2999	MM_RS19040	1.386702	1.290603	0.631257	0.288464	0.067226	0.101963	0.329544	0.289952
unassigned_transcript_3000	MM_RS14855	1.625401	1.721455	1.328057	1.852837	0.02694	0.144643	0.064378	0.04511
unassigned_transcript_3001	MM_RS14860	0.512677	0.147712	0.687587	0.023591	0.016006	0.006882	0.009268	0.007675
unassigned_transcript_3002	MM_RS14865	0.595337	0.396565	0.364876	0.128548	0.024252	0.035052	0.015734	0.057548
unassigned_transcript_3003	MM_RS14870	0.222006	0.141689	0.168083	0.169298	0.006974	0.013963	0.003846	0.045652
unassigned_transcript_3004	MM_RS14880	4.636197	5.25276	7.111008	5.963922	0.179808	0.391223	0.368093	0.186623
unassigned_transcript_3005	MM_RS14885	0.131226	0.097563	0.068271	0.031197	0.008482	0.046315	0	0.006456
unassigned_transcript_3006	MM_RS14890	5.700217	5.548698	1.445709	1.125268	0.201335	0.470624	0.159653	0.219347
unassigned_transcript_3007	MM_RS14895	2.624521	1.964269	0.830628	0.447164	0.101788	0.164675	0.088359	0.215205
unassigned_transcript_3008	MM_RS14900	6.627955	7.322802	2.886879	1.484109	0.224176	0.340009	0.19231	0.216127
unassigned_transcript_3009	MM_RS14905	1.654455	3.850488	3.929364	1.179959	0.027897	0.076162	0.128206	0.074317
unassigned_transcript_3010	MM_RS14910	0.486968	0.313294	0.330969	0.156457	0.02836	0.06538	0.03823	0.040293
unassigned_transcript_3011	MM_RS14915	1.560237	1.359263	0.835949	0.298957	0.094831	0.176707	0.095463	0.158106
unassigned_transcript_3012	MM_RS14925	0.478833	1.537917	0.724923	1.557291	0.007428	0.01352	0.017069	0.016962
unassigned_transcript_3013	MM_RS14930	1.760069	3.086437	0.745967	0.299399	0.092192	0.505169	0.16767	0.1702
unassigned_transcript_3014	MM_RS14935	0.847245	0.581644	0.326348	0.158814	0.058978	0.109259	0.123904	0.099399
unassigned_transcript_3015	MM_RS14940	1.557067	1.268523	0.842007	0.58933	0.074158	0.171124	0.167967	0.147157
unassigned_transcript_3016	MM_RS14945	2.188724	2.37175	1.664477	1.266792	0.075731	0.176268	0.147244	0.140777
unassigned_transcript_3017	MM_RS14955	0.425909	0.246989	0.149567	0.015188	0.057814	0.030064	0.030365	0.018859
unassigned_transcript_3018	MM_RS14960	0.050315	0.075762	0.066851	0.009298	0.005056	0.011175	0.002656	0.006048
unassigned_transcript_3019	MM_RS14965	0.645333	0.379261	0.623511	0.113239	0.027809	0.025307	0.010954	0.025702
unassigned_transcript_3020	MM_RS14970	0.436437	0.251511	0.170294	0.058364	0.049369	0.0706	0.048618	0.029524
unassigned_transcript_3021	MM_RS14975	0.753544	0.973556	0.276956	0.150218	0.036544	0.062611	0.019758	0.040904
unassigned_transcript_3022	MM_RS14980	4.131318	2.688375	0.764453	0.394895	0.18583	0.326946	0.018978	0.110009
unassigned_transcript_3023	MM_RS14985	3.053885	2.783026	1.387474	0.525872	0.224104	0.386655	0.179883	0.251613
unassigned_transcript_3024	MM_RS14990	183.803726	235.590017	322.493718	21.302409	4.960281	9.352311	7.15264	1.446865
unassigned_transcript_3025	MM_RS14995	0.801215	0.721967	1.200485	0.388579	0.024859	0.107456	0.057122	0.1017
unassigned_transcript_3026	MM_RS15000	0.658893	0.651687	2.279935	0.827424	0.044438	0.045495	0.025528	0.093014
unassigned_transcript_3027	MM_RS18615	2.933083	7.231229	3.363952	2.725049	0.037996	0.103731	0.209587	0.491635
unassigned_transcript_3028	MM_RS19495	0.367835	0.278942	0.861143	0.327928	0.007133	0.025964	0.052448	0.157442
unassigned_transcript_3029	MM_RS19610	1.189157	0.832835	4.123874	1.916687	0.087585	0.201918	0.177104	0.337762
unassigned_transcript_3030	MM_RS15010	1.210814	1.55916	2.601611	2.228015	0.029741	0.064102	0.077691	0.135821
unassigned_transcript_3031	MM_RS15015	2.014459	2.887866	1.937545	1.344645	0.093486	0.197495	0.248571	0.368481
unassigned_transcript_3032	MM_RS15020	6.057011	7.505676	5.120669	1.139989	0.326267	0.83135	0.29988	0.124165
unassigned_transcript_3033	MM_RS15025	2.526368	2.253944	1.232205	0.760154	0.038274	0.111457	0.021107	0.040784
unassigned_transcript_3034	MM_RS15030	0.478613	0.379392	0.481615	0.18415	0.007327	0.013336	0.053877	0.014872
unassigned_transcript_3035	MM_RS15040	0.434173	0.575729	0.106566	0.032465	0	0.00357	0.001803	0.007465
unassigned_transcript_3036	MM_RS15045	2.527872	1.61583	0.667591	0.48371	0.277978	0.459693	0.365388	0.193377
unassigned_transcript_3037	MM_RS15050	16.301433	12.772971	5.496734	4.495029	0.625713	1.279379	0.218111	0.250181
unassigned_transcript_3038	MM_RS18005	0.866324	0.594605	0.237232	0.029141	0	0.008809	0	0
unassigned_transcript_3039	MM_RS15065	0.236585	0.279164	0.237625	0.057524	0.012512	0.013284	0.003833	0.044442
unassigned_transcript_3040	MM_RS18010	0	0.266879	0.038519	0	0	0	0	0.020778
unassigned_transcript_3041	MM_RS18620	0.52844	0.679408	0.353463	0.129221	0.014053	0.070336	0.039215	0.05348
unassigned_transcript_3042	MM_RS15080	0	0.380155	0.237232	0	0	0	0	0
unassigned_transcript_3043	MM_RS15085	1.815731	1.434844	0.731889	0.291416	0.218595	0.232953	0.121539	0.235954
unassigned_transcript_3044	MM_RS15090	0.375884	0.704922	0.360506	0.140303	0.041615	0.085209	0.054187	0.079186
unassigned_transcript_3045	MM_RS15095	12.277528	6.170801	0.929716	0.569138	0.183077	0.333246	0.052084	0.046448
unassigned_transcript_3046	MM_RS15100	1.688822	1.581013	0.723859	0.447123	0.078151	0.11176	0.069551	0.080255
unassigned_transcript_3047	MM_RS15105	7.966224	7.852679	8.610755	6.005276	0.160345	0.532067	0.395403	0.334875
unassigned_transcript_3048	MM_RS15110	0.970588	1.365672	0.762653	0.30852	0.055923	0.069501	0.075564	0.067228
unassigned_transcript_3049	MM_RS15115	2.921281	3.952201	1.666585	1.49088	0.104275	0.250166	0.163801	0.160289
unassigned_transcript_3050	MM_RS15120	0.353612	0.582427	0.382087	0.126101	0.026374	0.076802	0.043633	0.060221
unassigned_transcript_3051	MM_RS15125	0.693624	1.303848	0.943157	0.224865	0.114126	0.107567	0.044956	0.102376
unassigned_transcript_3052	MM_RS15130	3.04682	2.254198	2.762266	2.341832	0.11741	0.131503	0.161872	0.202788
unassigned_transcript_3053	MM_RS19615	18.017805	14.065545	16.872886	12.208057	1.921681	2.861635	6.262222	3.856069
unassigned_transcript_3054	MM_RS15140	4.116874	5.308519	2.19254	0.904128	0.124519	0.306115	0.124237	0.16199
unassigned_transcript_3055	MM_RS15145	0.702811	0.65438	0.183821	0.109514	0.043367	0.059729	0.045023	0.046757
unassigned_transcript_3056	MM_RS15150	33.948744	71.307131	8.203437	2.741808	0.239124	0.639636	0.563216	0.056876
unassigned_transcript_3057	MM_RS15155	7.229096	12.634413	3.073324	3.193584	0.188308	0.533135	0.240387	0.191102
unassigned_transcript_3058	MM_RS15160	3.411204	4.476193	4.575982	3.187665	0.072426	0.136213	0.066569	0.121276
unassigned_transcript_3059	MM_RS15165	0.323691	0.231789	0.053385	0.036452	0.049555	0.111237	0.039474	0.037718
unassigned_transcript_3060	MM_RS18625	1.229018	0.82408	0	0.438278	0.119164	0	0	0.090699
unassigned_transcript_3061	MM_RS15170	0.969884	0.988426	0.593	0.297117	0.088947	0.081456	0.077614	0.065986
unassigned_transcript_3062	MM_RS15175	0.652939	0.632108	0.330659	0.148623	0.061961	0.071096	0.091615	0.067665
unassigned_transcript_3063	MM_RS15180	60.769238	74.172601	18.918794	13.002477	1.228567	2.007883	1.060073	0.820596
unassigned_transcript_3064	MM_RS15185	0.139461	0.16182	0.558011	0.174141	0.010824	0.039405	0.05098	0.05561
unassigned_transcript_3065	MM_RS15190	0.366442	0.599368	0.857893	0.294022	0.023687	0.107777	0.190495	0.198313
unassigned_transcript_3066	MM_RS18030	179.176221	131.503861	96.087035	27.541237	6.418482	14.563499	7.944521	14.78615
unassigned_transcript_3067	MM_RS15210	14.430302	12.024702	5.408822	13.519093	0.702165	1.181158	0.6356	0.707186
unassigned_transcript_3068	MM_RS15215	7.552787	4.283668	1.641913	0.577154	0.847385	1.827891	0.480774	0.851997
unassigned_transcript_3069	MM_RS15225	1.20919	1.503246	2.827255	0.67998	0.088382	0.251138	0.224204	0.233386
unassigned_transcript_3070	MM_RS15230	1.113433	1.476532	0.629953	0.612525	0.067859	0.169821	0.102061	0.086865
unassigned_transcript_3071	MM_RS15235	1.026987	1.263441	0.252602	0.144288	0.015692	0.085682	0	0.02986
unassigned_transcript_3072	MM_RS15240	0.451819	0.541539	0.636767	0.363126	0.018308	0.065452	0.054087	0.057729
unassigned_transcript_3073	MM_RS15245	2.035582	1.190979	1.835652	0.737805	0.097066	0.047111	0.172484	0.088656
unassigned_transcript_3074	MM_RS15250	2.063085	2.284905	0.596807	0.443964	0.034489	0.125542	0.063399	0.021
unassigned_transcript_3075	MM_RS18035	0	0.05429	0	0.046469	0	0.148357	0.055213	0.151968
unassigned_transcript_3076	MM_RS15255	1.657196	1.225881	1.266751	0.775784	0.062871	0.13471	0.060729	0.096712
unassigned_transcript_3077	MM_RS15260	0.312949	0.31351	0.193182	0.128865	0.020833	0.028849	0.024143	0.037228
unassigned_transcript_3078	MM_RS15265	3.359056	2.011591	1.358331	0.508186	0.256604	0.283812	0.050799	0.141223
unassigned_transcript_3079	MM_RS15270	2.083527	1.643096	1.451735	0.809342	0.115438	0.203537	0.14589	0.225149
unassigned_transcript_3080	MM_RS15275	2069.628098	2128.196807	462.547975	2586.106555	269.062876	767.395166	169.061978	489.040801
unassigned_transcript_3081	MM_RS15280	5.095728	4.996419	2.188383	1.657174	0.052826	0.271469	0.165653	0.113526
unassigned_transcript_3082	MM_RS15285	17.03112	15.994336	4.21651	2.095512	1.023622	2.689108	0.994093	1.080462
unassigned_transcript_3083	MM_RS15290	0.248994	0.275851	0.294814	0.073484	0.004995	0.033334	0.004591	0.022811
unassigned_transcript_3084	MM_RS15295	0.157898	0.120747	0.202434	0.052286	0.002187	0.005971	0.012061	0.009988
unassigned_transcript_3085	MM_RS15300	0.160759	0.172517	0.403485	0.040285	0.010953	0.013801	0.027104	0.021804
unassigned_transcript_3086	MM_RS15305	0.326247	0.158767	0.057469	0.049786	0.023062	0.03288	0.054992	0.029764
unassigned_transcript_3087	MM_RS15310	2.252876	2.598996	1.450808	1.468279	0.055237	0.082255	0.078462	0.057331
unassigned_transcript_3088	MM_RS15315	15.861839	13.102916	18.547509	13.069781	0.874729	1.267024	2.377565	3.336137
unassigned_transcript_3089	MM_RS15320	939.508481	1531.779777	1366.956136	934.326361	600.429677	1211.935456	633.255001	748.513149
unassigned_transcript_3090	MM_RS15325	29.825802	22.570049	16.749915	7.695383	2.966596	4.134515	3.85993	2.940469
unassigned_transcript_3091	MM_RS15330	48.235247	50.324619	30.891977	6.168922	1.492057	3.867412	2.137475	2.091158
unassigned_transcript_3092	MM_RS15335	13.328824	13.985523	8.035148	2.0008	0.567913	0.783382	0.384619	0.213852
unassigned_transcript_3093	MM_RS19510	0	0.638049	0.279051	0	0	0.126205	0	0
unassigned_transcript_3094	MM_RS15340	0.979339	1.36806	0.906919	0.853643	0.03733	0.12456	0.038123	0.102075
unassigned_transcript_3095	MM_RS15345	1.495394	5.521929	6.389343	0.892406	0.052747	0.127205	0.135748	0.104383
unassigned_transcript_3096	MM_RS15350	11.806415	13.23381	6.266934	4.936039	0.149451	0.388969	0.269234	0.468655
unassigned_transcript_3097	MM_RS15355	4.114608	2.506372	1.868921	1.136329	0.298087	0.457208	0.233598	0.355978
unassigned_transcript_3098	MM_RS15360	10.321749	6.892737	2.460486	1.557226	0.790538	1.630121	0.555158	0.694097
unassigned_transcript_3099	MM_RS15365	1.157111	0.946423	0.843287	0.449248	0.411752	0.245022	0.422184	0.858009
unassigned_transcript_3100	MM_RS15375	3.089777	2.592181	0.574095	0.36728	0.165483	0.22589	0.149477	0.12161
unassigned_transcript_3101	MM_RS15380	5.346714	5.358808	1.786318	0.876507	0.398494	0.988369	0.306419	0.396477
unassigned_transcript_3102	MM_RS18040	5.159901	6.509325	3.697062	1.825416	0.277353	0.265682	0.845268	0.399981
unassigned_transcript_3103	MM_RS15400	0.612388	0.57914	2.759197	0.418131	0.029663	0.148497	0.087511	0.055923
unassigned_transcript_3104	MM_RS15405	2.38924	1.943458	3.711268	4.696851	0.077107	0.376019	0.269362	0.677898
unassigned_transcript_3105	MM_RS15415	0.232278	0.237315	0.461934	0.141616	0.036325	0.034379	0.036058	0.02986
unassigned_transcript_3106	MM_RS15420	0.856944	0.537935	0.308972	0.262832	0.051855	0.10561	0.051229	0.108128
unassigned_transcript_3107	MM_RS15425	1.796867	1.449618	0.437578	0.218137	0.118619	0.24063	0.097669	0.10157
unassigned_transcript_3108	MM_RS15435	2.065975	1.741759	3.591254	2.584322	0.100779	0.345334	0.294468	0.301615
unassigned_transcript_3109	MM_RS15440	3.710603	2.88841	4.312924	2.118577	0.482252	1.264337	1.336787	2.278076
unassigned_transcript_3110	MM_RS18045	1.763442	1.664092	1.146796	0.767557	0.037996	0.034577	0.069846	0.086759
unassigned_transcript_3111	MM_RS15450	29.957517	17.899825	18.337988	2.64627	2.824697	4.268072	0.294047	1.216958
unassigned_transcript_3112	MM_RS15455	2.323427	2.224223	1.540934	1.504269	0.089013	0.192733	0.107204	0.141341
unassigned_transcript_3113	MM_RS15460	1.583078	2.465734	1.546754	0.442748	0.042993	0.095463	0.036354	0.044503
unassigned_transcript_3114	MM_RS15465	1.570777	1.418153	0.909668	0.439736	0.056044	0.037401	0.044643	0.031282
unassigned_transcript_3115	MM_RS15470	0.743967	0.657942	0.361587	0.153597	0.020248	0.043763	0.013958	0.034676
unassigned_transcript_3116	MM_RS15475	0.235007	0.167597	0.502383	0.300753	0.011256	0.018819	0.109543	0.090713
unassigned_transcript_3117	MM_RS17575	0.368559	0.339456	1.325535	0.582868	0.031074	0.024036	0.108531	0.113526
unassigned_transcript_3118	MM_RS15485	0.307152	0.273627	1.186184	0.777964	0.018327	0.043084	0.101068	0.134841
unassigned_transcript_3119	MM_RS15490	0.785658	0.640199	1.24666	0.75086	0.04469	0.077641	0.106424	0.159252
unassigned_transcript_3120	MM_RS15500	1.129813	0.914129	1.188939	1.107441	0.052858	0.121115	0.153559	0.155899
unassigned_transcript_3121	MM_RS15505	0.916577	0.851519	0.648271	0.153227	0.027774	0.065715	0.010211	0.059191
unassigned_transcript_3122	MM_RS15510	1.444206	2.330333	1.601569	0.088711	0.241197	0.197546	0.066507	0.073471
unassigned_transcript_3123	MM_RS15515	4.193446	3.313688	3.786732	0.640893	0.116169	0.148003	0.106774	0.070736
unassigned_transcript_3124	MM_RS15520	2.095105	2.572227	4.237575	0.54479	0.043997	0.082746	0.156364	0.100463
unassigned_transcript_3125	MM_RS15525	4.463063	36.582804	10.666339	4.310486	0.216366	3.314461	0.762328	0.356812
unassigned_transcript_3126	MM_RS19265	0.735971	0.452659	0.341867	0.156542	0.034924	0.073442	0.042944	0.048853
unassigned_transcript_3127	MM_RS15540	1.639844	1.267574	0.623159	0.193232	0.16038	0.289382	0.078788	0.138907
unassigned_transcript_3128	MM_RS15550	1.633967	1.475348	0.528608	0.387228	0.082222	0.105848	0.053453	0.024422
unassigned_transcript_3129	MM_RS15555	0.565682	0.60405	0.212717	0.060753	0.003304	0.016535	0.003036	0.020116
unassigned_transcript_3130	MM_RS15560	12.363193	10.989963	6.4203	1.346692	0.226667	0.412545	0.05609	0.232242
unassigned_transcript_3131	MM_RS15565	3.059057	2.046894	2.109643	1.065515	0.048284	0.106711	0.190196	0.084001
unassigned_transcript_3132	MM_RS15570	0.186776	0.125416	0.024289	0.011099	0	0	0	0.004594
unassigned_transcript_3133	MM_RS15575	0.590061	0.723661	0.999883	0.426853	0.016346	0.032726	0.012019	0.029867
unassigned_transcript_3134	MM_RS15580	2.0851	2.251983	2.533582	0.622082	0.067656	0.294159	0.31092	0.268916
unassigned_transcript_3135	MM_RS15585	2.888799	2.820455	2.509455	0.771633	0.084508	0.14427	0.11212	0.101957
unassigned_transcript_3136	MM_RS15590	0.867893	1.467533	1.416423	0.386807	0.044815	0.104101	0.154108	0.12616
unassigned_transcript_3137	MM_RS15595	1.872592	1.312666	0.490591	0.085858	0.088188	0.11802	0.081056	0.130297
unassigned_transcript_3138	MM_RS18050	0.377204	0.836478	0.430863	0.201307	0.059197	0.112304	0.030562	0.075456
unassigned_transcript_3139	MM_RS15610	2.094206	2.256647	0.953945	0.543204	0.118154	0.348106	0.146608	0.176488
unassigned_transcript_3140	MM_RS15615	1.547177	1.714721	0.70889	0.509276	0.06523	0.179053	0.07961	0.131037
unassigned_transcript_3141	MM_RS15620	63.120164	30.397753	43.974026	19.004268	1.863544	3.545911	5.68349	6.221606
unassigned_transcript_3142	MM_RS15625	18.650093	30.059514	8.779168	6.075834	0.169413	0.383892	0.155712	0.354599
unassigned_transcript_3143	MM_RS15630	2.155318	1.660691	1.529062	0.628858	0	0	0.104769	0.02892
unassigned_transcript_3144	MM_RS19620	12.814319	24.579927	9.000037	11.424221	0.745476	2.261337	5.253096	2.269612
unassigned_transcript_3145	MM_RS15640	1.346051	1.741795	8.590967	1.622949	0.018644	0.064408	0.325594	0.298006
unassigned_transcript_3146	MM_RS15645	483.354453	437.08758	545.256734	410.388767	169.431103	218.197444	118.966408	233.431216
unassigned_transcript_3147	MM_RS15650	0.295156	0.241915	0.112414	0.084609	0.016432	0.04486	0.024165	0.045024
unassigned_transcript_3148	MM_RS15655	0.639397	0.338733	0.244286	0.118756	0.030997	0.037611	0.026126	0.039321
unassigned_transcript_3149	MM_RS15660	0.650807	1.046661	0.808594	0.299265	0.033211	0.057424	0.042735	0.048028
unassigned_transcript_3150	MM_RS15665	2.820349	3.111079	3.251627	2.022624	0.074377	0.189722	0.138794	0.179265
unassigned_transcript_3151	MM_RS15670	3.797143	2.667347	0.900622	0.399568	0.205207	0.241668	0.122043	0.19294
unassigned_transcript_3152	MM_RS15675	472.542362	578.286475	363.910568	292.67939	474.447974	1383.056055	454.363037	730.49145
unassigned_transcript_3153	MM_RS15680	1.51639	1.585873	1.974164	0.852732	0.090478	0.128652	0.259878	0.318503
unassigned_transcript_3154	MM_RS15685	2.243121	1.753352	1.455046	1.275814	0.122969	0.198756	0.305334	0.423274
unassigned_transcript_3155	MM_RS15690	1.618938	1.24003	4.3168	2.568085	0.101299	0.144862	0.540351	1.095946
unassigned_transcript_3156	MM_RS15695	1.649526	1.029373	3.687408	3.069308	0.105818	0.135691	1.145016	1.22093
unassigned_transcript_3157	MM_RS15700	0.5979	0.554624	2.614511	2.940911	0.043978	0.072766	0.244368	0.549266
unassigned_transcript_3158	MM_RS15705	1.01116	1.616716	1.223322	0.795853	0.119505	0.230176	0.398838	0.253449
unassigned_transcript_3159	MM_RS15710	6.636679	5.933473	3.268966	1.973963	0.332308	0.590416	0.383003	0.377386
unassigned_transcript_3160	MM_RS15715	2.481319	3.522379	3.61105	3.689127	0.141095	0.283139	0.369102	0.497031
unassigned_transcript_3161	MM_RS15720	4.020756	3.210837	1.765896	1.348424	0.198098	0.432866	0.130206	0.377821
unassigned_transcript_3162	MM_RS15725	2.203924	1.982174	2.376631	2.242418	0.155236	0.219068	0.208852	0.44522
unassigned_transcript_3163	MM_RS15730	3.643834	3.565703	4.214844	3.429942	0.193688	0.316617	0.431873	0.444995
unassigned_transcript_3164	MM_RS15735	2.25653	1.528816	3.747335	1.754071	0.137186	0.244975	0.631648	0.524053
unassigned_transcript_3165	MM_RS15740	17.470692	19.17701	12.161872	6.432082	0.514326	1.51926	0.779841	1.794761
unassigned_transcript_3166	MM_RS15745	5.641272	6.341341	28.506009	30.149969	0.223075	0.477944	1.129845	1.901333
unassigned_transcript_3167	MM_RS15750	1.878199	1.597963	2.120609	1.093742	0.083305	0.169249	0.13355	0.190217
unassigned_transcript_3168	MM_RS15755	0.193118	0.186396	0.217101	0.067013	0.009911	0.0471	0.006073	0.038556
unassigned_transcript_3169	MM_RS15760	0.444749	0.406851	0.494173	0.111374	0.020622	0.016409	0.037153	0.040427
unassigned_transcript_3170	MM_RS15765	1.820761	2.039858	1.429657	0.74549	0.091539	0.166605	0.06811	0.126074
unassigned_transcript_3171	MM_RS15770	2.717405	2.409552	1.403344	0.627031	0.100741	0.282082	0.064103	0.129761
unassigned_transcript_3172	MM_RS15780	0.876156	0.379982	0.370744	0.26037	0.028317	0.094487	0.008676	0.025145
unassigned_transcript_3173	MM_RS15785	3.1858	3.617432	0.977171	0.565003	0.125539	0.219467	0.118422	0.103095
unassigned_transcript_3174	MM_RS19625	3.980351	1.183776	0	0.473142	0.257286	0	0	0
unassigned_transcript_3175	MM_RS18920	136.511938	112.44572	51.975446	33.382846	7.910257	11.536102	2.423509	5.326026
unassigned_transcript_3176	MM_RS15790	4.392948	1.994243	1.907403	1.13075	0.256201	0.419669	0.729992	0.507005
unassigned_transcript_3177	MM_RS15795	0.125705	0.308413	0.404654	0.067241	0.073129	0.072095	0.067215	0.111322
unassigned_transcript_3178	MM_RS15800	2.102225	1.460444	2.584089	0.270088	0	0.162074	0.194383	0.214122
unassigned_transcript_3179	MM_RS15805	2.335906	6.499847	2.233656	0.86334	0.30416	0.668265	0.612542	1.13407
unassigned_transcript_3180	MM_RS15810	1.065047	0.754809	0.660869	0.245756	0.11339	0.132669	0.145163	0.191102
unassigned_transcript_3181	MM_RS15815	0.293352	0.148096	0.858199	0.118391	0	0.014647	0.007397	0.018375
unassigned_transcript_3182	MM_RS15820	0.220032	0.180784	0.996594	0.362108	0.018844	0.036044	0.090839	0.09044
unassigned_transcript_3183	MM_RS15825	2.461121	1.01886	12.635317	2.322925	0.103751	0.136903	0.455345	0.4284
unassigned_transcript_3184	MM_RS15830	1.944865	0.952511	7.965452	1.97857	0.087033	0.141604	0.378155	0.497829
unassigned_transcript_3185	MM_RS15835	2.64838	1.1814	9.3922	3.074655	0.279609	0.462166	1.1119	1.832842
unassigned_transcript_3186	MM_RS15840	1.666428	0.846444	4.600964	2.072636	0.208716	0.258876	0.856868	1.06377
unassigned_transcript_3187	MM_RS15845	5.05767	2.887866	1.499824	0.697394	0.143846	0.178505	0.360581	0.298597
unassigned_transcript_3188	MM_RS18060	0	0.35895	0.058755	0.055887	0	0	0	0.018613
unassigned_transcript_3189	MM_RS15855	1.46577	1.471177	0.492494	0.268612	0.078955	0.147295	0.101598	0.150237
unassigned_transcript_3190	MM_RS19270	0.074698	0.099965	0.019431	0.026638	0	0.008788	0	0.011025
unassigned_transcript_3191	MM_RS19275	0.204659	0.270251	0.063788	0.023319	0.00317	0.01154	0.011655	0.014477
unassigned_transcript_3192	MM_RS15870	0.115676	0.123311	0.100902	0.025439	0.010375	0.007868	0	0.002632
unassigned_transcript_3193	MM_RS15875	0.174288	0.14938	0.205816	0.037868	0.013203	0.02639	0.018916	0.034888
unassigned_transcript_3194	MM_RS15880	0.237782	0.20872	0.320242	0.057442	0.017849	0.027072	0.023241	0.031699
unassigned_transcript_3195	MM_RS15885	0.165995	0.444306	0.501965	0.029598	0.008047	0.051263	0.059172	0.03675
unassigned_transcript_3196	MM_RS15895	1.410652	1.600165	1.554258	1.425608	0.065414	0.125389	0.104896	0.09428
unassigned_transcript_3197	MM_RS15900	3.830148	2.837592	3.875161	2.865148	0.25967	0.630149	0.238669	0.362344
unassigned_transcript_3198	MM_RS15905	5.544097	6.157462	4.588088	6.116503	0.137082	0.210102	0.202257	0.170235
unassigned_transcript_3199	MM_RS15910	3.117245	2.71839	0.901303	0.661153	0.100195	0.254768	0.140847	0.190653
unassigned_transcript_3200	MM_RS17580	0.269742	0.324885	0.410478	0.115431	0.073231	0.190405	0.024039	0.071663
unassigned_transcript_3201	MM_RS15920	0.073185	0.084402	0.075428	0.024934	0.003988	0.004355	0.008064	0.007285
unassigned_transcript_3202	MM_RS17585	0.042873	0.03825	0.025093	0.045867	0	0	0.00191	0.009492
unassigned_transcript_3203	MM_RS17590	0.102759	0.09	0.135322	0.035118	0.007473	0.018134	0.013736	0.018327
unassigned_transcript_3204	MM_RS15935	0.070169	0.078933	0.095232	0.047869	0.008874	0.029611	0.01305	0.021164
unassigned_transcript_3205	MM_RS15940	0.322198	0.377013	0.183771	0.093139	0.080537	0.148849	0.047314	0.135238
unassigned_transcript_3206	MM_RS15945	0.420378	0.487562	0.497549	0.629622	0.008152	0.064293	0.044956	0.078592
unassigned_transcript_3207	MM_RS15950	1.635408	1.328236	1.881266	1.049367	0.061452	0.16777	0.048414	0.110251
unassigned_transcript_3208	MM_RS15955	3.097046	3.640952	1.404554	0.656761	0.21374	0.886369	0.293438	0.619846
unassigned_transcript_3209	MM_RS15960	0.123242	0.092166	0.121634	0.050412	0.012652	0.021748	0.022612	0.02461
unassigned_transcript_3210	MM_RS15965	0.41276	0.348857	0.194961	0.089091	0.004213	0.021085	0.001936	0.003206
